weight,source,target
2,4760,3240
1,4940,4420
1,4030,1960
1,1960,430
1,4760,5420
1,5420,4760
1,4760,5920
1,4850,4940
2,4230,4120
1,4850,310
3,4940,4030
1,430,3650
1,4920,5110
1,4230,4050
1,4420,4760
1,5620,6240
1,4720,8930
1,8930,4720
1,1010,6260
1,4740,2200
1,4920,2020
1,2310,5700
1,7840,6420
2,4760,5010
1,5240,4510
3,5700,5620
2,7810,4110
1,4940,5360
1,5120,2150
6,4940,4510
2,4510,4940
1,4700,2900
1,2900,5240
2,5240,2430
1,2430,5240
1,4940,620
2,620,4760
1,4740,2000
1,2000,4640
1,4220,2540
1,4700,4350
1,4350,4720
1,4940,5420
1,5420,350
2,4850,620
1,620,4850
4,5620,5400
1,4020,4900
1,2720,2150
1,2150,5620
1,5620,4120
1,4120,1010
1,1010,4760
1,5700,700
1,700,4710
1,4130,4850
1,4850,7310
1,7310,4760
1,4600,4700
1,2340,2430
1,2430,2340
1,2340,2440
1,2440,4700
2,2200,1610
1,1610,2200
1,4760,7150
1,7150,4600
1,4940,4040
1,4760,3710
2,1550,4720
1,5160,5610
1,5610,6050
2,4110,8830
1,4760,9830
1,420,4760
1,2540,3600
1,5000,5810
1,4850,3950
1,5120,2320
1,9990,7750
2,4230,4220
1,5310,2540
1,410,1000
1,1000,850
3,4850,520
1,4720,2900
1,4850,800
1,4600,4610
1,4700,500
1,4640,4720
1,4760,7740
2,4960,5240
1,8800,5130
1,5130,4720
1,4720,2040
1,2040,5620
2,5620,2040
3,4760,4740
2,6260,8740
1,4110,850
1,4620,6230
1,50,4850
1,1110,2740
1,2740,1110
1,4700,5550
2,5000,4760
1,4740,1310
1,4040,4220
1,2750,2700
1,4850,1110
1,4050,5820
1,5820,4230
2,3130,4760
1,4720,7720
1,4760,8230
1,8230,2830
1,2830,4130
2,4940,5350
1,5350,4020
1,5400,5100
2,4720,3630
1,840,830
1,4760,20
1,20,220
1,4830,4960
1,4960,5600
1,5600,4960
1,4960,230
1,5700,5850
1,5850,5400
1,3410,5700
1,5700,1550
1,1550,3410
1,4040,4130
1,4920,4900
1,4830,5240
1,5700,5020
1,5020,4940
1,4720,3850
1,4150,5820
2,5820,4760
2,7750,3920
1,4760,4670
1,4670,1300
1,730,3600
1,2300,3410
1,310,3640
1,4840,5600
1,4850,7220
1,7220,4110
1,4110,4840
1,2740,4760
2,4220,4700
3,5310,4720
4,9620,8300
1,8300,6400
1,2540,1960
1,1960,4620
1,4620,1960
1,4760,7950
1,4110,6350
1,6350,4110
3,2000,3600
1,4710,5610
1,5610,5020
1,4850,4020
1,4020,2740
1,4020,8000
1,4720,410
1,410,4740
1,4720,4500
1,5850,3600
1,4700,9610
1,8960,4940
1,7810,4510
1,4850,5160
2,5810,3920
1,3240,310
1,310,3130
1,3130,2000
1,4850,4030
2,5260,5860
1,5860,4130
2,5600,4130
3,4000,4700
1,4820,7700
1,5930,5530
1,4600,5020
1,5620,520
1,520,6260
2,4430,7750
1,430,4700
1,4700,4960
1,4920,620
2,4700,5610
1,2010,5250
1,5820,2010
1,2300,3050
1,4720,6040
1,6040,4020
1,4020,8800
1,4710,4700
1,4820,810
1,4230,2630
1,2630,4720
1,800,5930
1,4700,4430
1,4760,3620
1,3620,4700
1,4850,9810
1,2720,6350
1,4760,1800
2,5620,4130
1,4050,5510
1,5510,4010
1,4030,1360
1,1360,6350
1,5240,1410
3,5610,8960
1,4510,160
1,4060,6230
1,5240,5520
1,5160,4620
1,4620,4020
1,4420,5260
1,5260,2540
2,2300,4110
1,5810,4700
1,5240,4040
1,4820,5860
1,4040,2000
1,2320,4720
1,2320,2540
1,2540,3010
1,3010,2540
1,520,2310
1,4920,5610
1,5610,5400
1,4700,5600
1,5600,5160
1,5160,8740
1,910,5240
1,4740,4840
2,5610,4250
2,2740,4110
1,5400,520
1,520,5400
2,2310,2330
1,4920,5860
1,5620,5860
1,4030,7750
1,5620,4820
2,4820,4700
2,4420,2750
1,4760,3250
1,1530,7220
2,3920,5100
1,4350,200
1,4700,3630
1,4850,4810
1,4810,4510
1,4920,5930
1,5930,430
1,4720,9840
1,9840,6510
2,6510,6660
1,6660,6510
2,2340,4760
1,4740,6050
1,4510,5410
1,4940,5410
1,7750,4940
1,620,6230
1,4740,7620
1,4150,5900
1,5900,4110
1,2300,230
2,230,5700
1,910,1110
1,1110,2000
1,5620,2900
1,2900,4530
1,4700,10
1,4760,4200
3,4720,1020
1,1020,8960
1,4250,3300
4,4030,4600
1,5420,3950
1,5860,4940
1,5860,4120
2,4720,4850
2,4940,4130
1,4710,5700
1,6420,4140
1,4140,5240
1,6420,5160
1,4110,8800
1,4760,6120
1,6120,3740
1,4940,3130
1,4760,3530
1,4600,5350
1,5350,310
1,3600,430
1,4850,4900
1,4900,4740
1,4700,6350
1,5100,4940
1,7010,4760
1,6230,4140
1,4140,6230
1,6230,4640
3,9620,7260
1,4940,6420
2,4510,4050
1,4010,4510
1,4510,4620
2,4840,4850
1,2830,4040
1,4600,4960
1,2000,230
1,4740,4620
1,4620,4010
1,4700,7950
3,4760,4540
3,4540,4760
1,4540,4720
2,5860,5510
1,5510,8960
1,8960,5510
1,5510,5860
1,8250,7010
1,4820,4710
2,5240,4250
1,4700,160
1,5400,5610
1,5610,2020
2,5810,4940
1,840,120
1,5160,3910
1,4940,5120
1,5120,5860
1,4850,2540
1,5400,2700
1,2700,5860
1,5860,4650
1,4650,5860
1,4250,6350
1,6350,4250
1,5930,2600
1,3600,4700
1,2310,4760
1,5030,5330
1,5330,120
3,4230,8960
1,8960,8860
1,4000,4940
1,4940,710
1,4740,430
1,430,1560
1,4760,6660
1,6660,4760
1,3530,3630
1,6050,6220
1,6220,4220
1,6050,4220
1,4220,1540
1,4720,5150
2,5400,4740
1,8960,8760
1,4920,430
1,5860,2600
1,2600,5860
1,2750,3920
1,3920,4120
1,4120,2750
1,2750,5400
1,5400,2750
1,3650,4030
1,4720,4800
3,4720,7610
1,4740,4050
1,4760,3320
1,2200,2340
1,5700,7010
1,7010,4600
2,6260,4040
1,4940,8960
1,8960,4760
1,4920,230
1,4710,4850
1,4130,4030
1,4030,5810
1,5120,4050
2,5620,8960
1,8960,4140
1,4140,3600
1,5930,6230
1,4940,5900
1,5900,4600
1,5600,9990
1,9990,5240
1,4030,9840
1,4510,5400
2,4250,3920
2,3920,7750
1,4600,3620
1,3620,3630
1,3630,3620
1,3620,7700
1,4700,1100
2,4760,8540
1,8540,2600
1,2600,2760
1,2760,2600
1,2600,4030
1,5160,2850
2,4720,7330
1,7330,2720
2,2720,5240
1,4820,5240
1,6230,4960
1,4960,4810
2,4050,4430
1,4700,4500
1,4500,4700
1,4760,7120
1,5250,3820
1,4000,310
1,4820,4810
1,4940,7330
1,7330,4020
1,3920,9990
1,9990,7310
1,7310,7330
1,2540,4850
1,4700,4050
1,4510,4120
1,4120,5260
2,3920,4700
2,5600,4700
1,2720,6420
1,4760,3400
1,5310,4700
1,4940,4120
2,4120,8960
1,4760,8100
1,8100,4760
1,5810,4960
1,4960,4150
1,4150,4960
1,4960,9990
1,4760,7550
1,4760,8350
1,4700,3510
1,230,2140
1,2140,4640
1,4700,8320
1,8320,850
1,850,5850
1,5850,8320
1,4940,8250
1,4830,3650
1,5240,6200
2,5810,4600
2,9990,4720
1,2910,4700
1,4720,7320
1,7320,1350
1,1350,1530
1,4020,5140
1,20,4000
2,4720,120
1,6260,6730
1,4940,3060
1,3060,4700
1,2310,5240
1,4760,3730
1,4210,6230
1,4720,8810
1,4110,8310
1,8310,4040
1,5620,5520
1,5520,8740
1,5540,4760
1,4020,5540
1,5540,5800
1,20,4010
1,5240,4010
1,4850,6240
6,4020,5240
1,4940,7750
1,4700,4060
1,4700,2440
1,2440,4760
1,3410,4620
1,9030,6350
2,6350,7200
1,9150,20
1,9420,6320
4,9620,6240
4,9610,4140
3,9140,4030
1,9720,2010
18,9130,4720
7,9640,4020
4,9620,7010
1,4020,3950
2,3950,4020
2,4020,1110
2,9130,1000
3,9720,4720
7,9130,310
13,9620,4600
1,9120,7210
2,9610,7020
1,7020,850
1,850,6200
1,6200,310
4,9130,50
8,9620,4430
2,4430,6260
1,9620,2010
16,9130,5620
2,9350,4020
1,5240,4550
5,9640,4110
1,4110,8630
1,8630,7810
10,9620,430
3,430,9620
1,430,9130
3,9130,430
4,9620,4350
1,4350,4320
1,4720,4320
16,9620,8800
41,9620,4760
1,9640,6040
1,6040,7700
74,9620,4720
3,9620,6320
1,6320,4130
1,4110,7620
2,9360,4110
1,4110,2800
1,2800,4110
5,9640,4140
3,9620,5100
1,9130,4150
1,9600,2000
1,2000,100
7,9130,9610
2,9610,6200
1,9130,100
2,9130,4710
1,9620,8900
1,4020,6360
2,9610,4610
1,9610,2010
19,9620,6230
5,6230,9620
2,9620,220
8,9600,5620
10,9640,4760
4,4760,9640
2,9350,4760
1,9640,2910
1,2910,1000
4,9620,310
1,9140,8960
1,8960,5600
11,9620,4140
1,9610,7260
1,7260,4010
1,4010,9610
18,9610,9620
5,9620,7200
3,4110,9620
3,9620,2310
7,9640,7750
9,9130,4220
2,9610,7010
1,7010,5510
1,5510,310
2,9620,1550
1,1550,1010
1,1010,1040
2,5810,5620
27,9620,3920
12,9620,4230
1,9130,3740
8,9620,4010
1,4010,5560
11,9130,3920
1,3920,7410
5,9620,7620
12,9130,4250
1,4250,7150
4,9600,6420
1,6420,6130
1,6130,6600
6,4220,5620
1,5620,150
12,9640,8960
1,8800,4250
13,9620,4940
5,9130,4140
1,4140,4840
1,4850,4220
1,9120,3650
3,9620,2900
1,2900,1550
1,1550,4250
1,4250,1550
2,9620,6940
1,6940,4430
1,4430,7220
1,6260,5100
1,5100,6200
2,9620,7420
1,7420,4050
8,9130,5240
1,9640,8810
1,8810,4760
4,9620,5810
1,420,9620
1,9600,1960
1,9360,8830
1,4720,510
10,9610,4250
1,4720,8260
4,9000,4720
4,9000,430
1,810,3920
1,9750,4760
1,5610,5850
1,6260,7620
7,9640,9620
4,9350,4220
5,9130,8740
10,9640,4230
1,9630,8410
8,9620,8140
1,8140,8740
1,3600,8810
1,8810,8960
3,9140,4020
3,4020,4060
68,9620,5620
4,9610,4130
2,9610,2920
1,9130,2060
1,2060,6420
1,6420,2060
16,9620,5610
1,3920,4050
1,4720,520
2,9640,4610
1,4610,8960
1,4220,500
2,9140,3600
5,9130,5510
1,9750,5860
2,9620,8320
52,9620,4250
2,9620,8540
1,8740,7310
1,5610,6200
1,6200,7620
1,7620,4240
1,9360,3210
1,3210,5240
1,5240,3210
1,3210,4600
4,9640,4030
8,9610,8960
7,9610,5240
1,5240,4060
4,9130,5810
1,9630,6420
1,6420,7310
1,4110,7010
1,9350,2720
6,9130,6420
1,2340,1010
1,1010,2340
1,1020,4720
6,4220,9620
15,9620,7750
3,7750,9620
1,9610,1560
3,7620,5620
1,5620,7700
1,9640,9990
3,9620,8040
1,8040,8960
1,8960,4060
1,4060,4020
1,9130,7950
1,7950,9610
4,9610,8220
2,9640,2540
1,5610,5240
1,9610,6350
2,9620,500
5,9360,7200
25,9640,4720
25,9130,6260
9,9620,5400
4,5400,9620
6,9620,2720
7,9620,4620
1,9360,5700
1,9510,7960
1,9640,1910
1,5620,4650
1,4650,4520
8,9640,4600
15,9610,6260
1,9000,160
3,9600,7700
1,8740,1550
3,9130,4050
1,4050,4040
2,9350,5240
2,9150,3920
4,9000,20
1,20,430
8,9620,4610
2,3600,9620
5,9620,5160
1,9360,2040
6,9130,5610
1,9350,8810
1,4020,1560
2,9610,8240
1,9620,120
1,120,800
1,800,430
1,9130,5260
1,4740,5110
1,5110,4120
1,4140,7800
1,7800,8740
4,9130,4600
2,9130,4810
1,4810,5120
1,5120,2340
3,9140,5240
1,9600,3850
3,9620,4960
1,9720,7700
5,9620,4130
8,9130,4850
1,4850,5410
1,5410,4050
1,9610,2000
2,9620,1960
4,9000,5000
5,9620,7720
1,7720,4760
3,9600,4020
2,9620,7210
1,4650,5160
1,5160,4650
2,9620,3320
2,6230,4020
1,9130,7220
1,9620,710
1,710,9620
1,4010,8740
22,9620,9130
2,9350,4110
1,4110,4530
1,4530,4150
1,7750,2540
1,5620,410
3,9130,6510
1,9150,3300
1,3300,4720
1,9610,8300
1,4430,730
1,9420,7140
1,9130,1110
1,1110,7020
1,7020,1110
1,1110,1040
3,9140,4220
2,9000,7210
5,9600,4700
6,9620,7810
2,7810,4700
1,2310,4720
1,9620,2850
1,2850,5850
1,5850,2850
1,9650,6260
1,9350,4800
1,4800,9350
3,9620,7700
2,9640,5260
1,9620,2860
5,9620,4150
1,2340,2740
1,2740,5620
1,4110,2740
1,2740,2720
1,9620,110
3,9610,4700
1,9620,1100
1,1100,1060
1,1060,1020
1,9620,5300
1,6320,4140
1,4140,6440
1,9620,200
3,9610,6940
1,9360,5300
2,5610,4610
1,4610,5610
1,4700,8300
1,8300,4700
1,5240,4320
4,9610,6420
1,6420,5240
1,4220,3940
1,3940,4720
3,9600,8220
3,9640,5610
8,9130,8960
2,9000,4700
2,9130,8220
9,9610,9130
5,9600,8960
10,9610,4760
1,4020,2910
1,2910,4220
12,9620,9600
1,9620,350
1,4940,9640
5,9640,4940
3,4940,9620
2,9350,4720
1,9620,7320
2,9640,8740
3,9620,9720
3,9620,800
1,800,4600
8,9610,4220
15,9620,4050
1,4050,930
1,930,4150
1,4150,5930
1,5510,910
1,9120,4060
6,9130,2340
2,2340,9130
1,2340,6440
13,9640,5620
2,9620,2000
2,9610,430
1,5700,4050
1,4050,5160
2,9350,5300
2,9120,2300
3,9360,4030
1,9130,7410
1,7410,6320
2,9120,4220
1,4220,9120
2,9600,5100
2,9130,7010
1,7010,7040
1,7040,1110
1,5160,5020
1,5020,1540
1,9620,8850
1,8850,6320
1,6320,7350
1,430,2750
1,5400,7140
3,9620,4640
3,9620,3410
1,9720,4140
1,9620,8420
1,9610,3950
1,3950,710
8,9620,8220
3,8220,9620
12,9620,8740
1,8740,5930
1,5930,9620
2,9620,5800
1,5800,5350
1,5350,8260
1,7750,8800
1,8800,2750
3,2750,4720
3,9130,5700
3,9640,4060
1,9120,3950
1,3950,9120
1,9360,6510
2,6510,4050
1,4050,4140
1,9640,1040
1,1040,8740
17,9620,4030
3,9620,9360
1,9360,2340
2,2340,1550
2,1550,2340
1,7210,4750
5,9640,4250
1,9350,3410
1,9640,8720
2,9610,710
1,710,10
1,10,710
1,710,7700
1,7700,9610
1,9610,7700
1,4720,6250
2,9000,6230
1,9130,1350
1,1350,4030
3,4030,310
1,4060,2740
1,5240,4000
7,9620,6520
4,6520,9620
1,9130,5320
1,4430,2310
3,9350,5620
1,8800,8720
1,9120,6420
3,9000,9130
2,9630,3600
1,9130,6240
14,9130,4110
1,9620,860
1,860,120
18,9620,9610
1,9610,2760
1,2760,8300
1,8300,5510
2,9130,4350
1,4350,4110
1,9610,3250
2,9130,160
3,9640,5400
1,4150,7840
1,7840,5160
1,9610,6040
1,9610,2810
1,9410,3920
2,9620,1010
1,1010,1020
1,1020,1010
1,6420,6660
1,6660,6420
5,9610,6440
12,9640,4220
2,4220,9640
1,9610,7150
1,6230,7150
1,430,4020
1,6520,4720
12,9610,4720
5,9130,6600
1,6600,4110
1,4600,6260
1,6260,5860
3,5860,9620
4,9640,5240
2,9600,8810
2,9610,5610
2,9120,6260
1,6260,4640
2,9600,3630
1,3630,9600
6,9130,6320
9,9610,7750
1,4250,7550
1,7550,3920
1,9130,3540
1,3540,3850
1,9130,2540
1,2540,3650
1,9120,1810
1,1810,4920
1,9150,6350
1,9610,6520
1,6520,8960
2,9150,4610
13,4250,9620
1,9610,7210
1,9620,4740
4,9620,4420
1,2750,4410
1,4410,2750
1,2750,2340
1,2340,2900
2,2900,9620
1,6260,3650
1,4940,7560
1,9120,7750
1,4950,120
1,9520,430
1,430,7150
2,7150,6320
2,9640,3920
1,9360,7210
2,9120,3920
1,9600,4140
2,4140,6260
5,9620,8030
1,8030,6260
10,9620,9640
1,3600,6240
1,8960,2830
1,2830,3650
6,4110,9130
1,9130,8320
1,8320,4700
5,9620,5310
2,5620,9130
5,9130,3600
3,9620,3800
2,9140,4230
1,4230,3650
2,4140,9610
2,2720,4430
1,4430,4540
3,9130,4950
1,5620,3740
1,3740,5240
2,9130,4230
1,9620,3520
1,9640,7120
2,9410,3600
3,9130,3950
1,3950,2200
2,2200,1560
1,1560,2200
1,1560,3950
1,3950,8720
1,9620,6760
1,9610,8740
1,8740,6330
4,9520,6320
2,9610,6230
1,6230,9610
1,9610,1530
2,9620,7020
2,9130,4750
1,4750,4710
1,4710,4750
1,4050,6510
2,9600,4610
1,6260,8040
2,9620,9990
1,9990,4420
1,4420,2760
1,9510,9000
1,9030,4540
1,4540,9030
2,4220,4140
1,9640,8400
1,8400,4020
2,9610,4940
2,4840,4950
1,4950,4020
1,4020,4500
4,9130,7150
1,4020,7120
1,7120,4720
1,9600,8720
1,6940,4940
1,4940,7200
3,9640,5700
1,9620,3900
1,5240,8140
3,4250,9610
1,9610,8200
1,9130,5530
2,6260,8030
2,9610,4600
1,9510,9600
2,9620,3740
17,9620,8960
1,9120,4020
2,9130,6760
1,6760,6510
1,4940,2020
1,2020,3600
1,9130,4120
1,4120,9130
1,4110,1000
1,1000,8250
1,8250,1020
9,9620,3600
5,4430,9620
1,9410,5550
1,500,710
1,710,4700
2,9000,9620
1,9130,9000
1,9620,7220
1,7220,8800
1,9360,800
1,800,1040
6,9600,4720
1,2720,4650
1,2340,2150
15,9610,4020
1,6230,4050
1,4060,4140
1,9200,6440
1,6320,4760
1,6260,2340
1,9350,2310
1,2310,4800
1,4800,4010
1,4010,1020
1,1020,4050
4,9620,5600
1,9600,4200
2,9130,8030
1,9620,2820
1,2820,2550
1,2550,1860
1,9120,4250
1,4250,9120
1,6260,6400
1,9640,6350
1,6350,5240
1,4250,4050
1,7020,7320
1,7320,4060
1,9620,3400
1,3400,2000
6,9620,5700
2,2150,5860
1,5860,2150
2,9130,5310
1,9000,5810
1,5240,2800
1,2800,4050
3,9610,9990
1,9990,5620
2,5620,1000
1,1000,4210
2,9630,4720
1,9560,8740
4,9620,4750
1,4750,9130
1,9640,800
1,800,1220
3,9130,5300
1,5300,4230
23,9130,9620
1,9600,4810
6,9130,7750
1,7750,2440
1,5860,4850
5,9360,4020
1,9410,7220
1,7220,7140
1,2720,5020
1,5020,9350
1,9350,7200
1,9300,2310
1,2310,2600
1,2600,2310
3,9640,6420
3,9130,2720
1,7340,6230
1,7150,9130
1,8140,5610
1,5610,5000
1,5000,9620
2,9120,4610
1,4610,2850
1,2850,4030
1,4030,2320
3,9620,4500
1,4500,4200
1,4200,4500
2,9140,4250
3,9130,8300
1,8300,220
2,220,4110
1,4110,220
1,4110,1310
2,6260,4130
6,9620,5260
1,5260,9620
4,4220,9130
1,3740,4110
1,3740,5400
1,5120,3740
2,9620,2320
1,4840,800
1,800,230
1,6260,5530
1,5530,5620
1,5620,8220
1,8220,4110
7,9360,4760
2,9600,7620
2,7620,8740
2,9130,8950
1,8950,4700
1,9520,7420
6,9610,7200
9,9600,9130
1,9620,2300
5,9360,4720
1,9640,4700
1,9420,4530
1,4530,5240
2,8960,8260
1,9120,6350
1,4720,6520
1,8960,3800
1,4250,5000
1,9130,8710
1,9600,8100
7,9130,6230
6,9130,5400
1,5400,9130
1,7810,7700
2,9620,9120
1,9640,5160
1,4600,7020
1,7020,5240
1,9000,5630
1,9350,4840
1,9600,7510
1,7510,7930
1,5610,2300
1,2300,6600
5,6600,6260
1,9620,2740
1,2740,9990
1,9990,2740
1,9610,410
2,9620,1040
1,1040,5310
1,9360,4960
1,4960,4240
1,4240,2630
1,9640,8100
4,9350,4250
1,4250,4620
2,7200,9610
1,8960,7200
3,9360,4050
1,9640,8040
1,9720,4050
1,4720,9720
1,4640,2830
1,2830,4640
1,4640,8710
1,9620,6020
1,4600,8300
1,8300,4600
2,4600,9640
1,9620,4000
5,9620,4060
2,9130,7810
2,4220,4050
5,9130,7200
4,9600,6230
1,6230,7120
1,7120,6230
3,9360,7260
9,9620,6350
2,9150,4110
1,4110,9150
6,9600,4220
2,9620,8830
1,8830,5810
1,9620,5230
1,5230,4720
1,6230,5240
1,7750,6440
2,3920,3800
3,4250,9600
4,9600,4250
2,4230,9620
1,9130,4010
1,4010,9620
1,9130,7510
1,7510,5620
1,4810,9620
4,9600,9000
1,5620,3950
1,9520,4350
1,4350,6300
1,6300,6260
2,9140,4720
1,4130,4620
1,4620,3920
2,9610,4620
3,9120,9130
1,9600,5930
1,5930,9600
4,9600,7200
2,7200,9600
3,9620,6220
1,6220,8810
1,8810,7950
1,5410,4820
1,4820,4020
4,9130,5860
1,4420,9610
1,9310,4760
19,9600,9620
1,9620,2060
1,2060,3600
1,4110,7260
2,7260,9620
1,430,5240
1,9600,6530
2,9130,5820
1,5820,8760
1,8760,3600
1,3600,4650
1,9600,4040
1,4040,9600
1,9600,6760
1,6760,5610
2,5610,9600
3,9360,5240
1,9130,130
1,6220,4720
2,9130,2310
1,2310,7210
1,9720,3920
1,3850,3920
2,9640,7200
2,7200,7750
1,9620,8200
1,9620,2700
1,2700,5600
1,5600,9620
1,5600,7010
1,7010,2700
1,9300,4750
1,4750,430
3,9610,5400
1,5240,9610
1,2750,1040
1,1040,2750
1,1110,2750
1,2750,4400
1,4400,2750
8,9640,6260
1,9640,4000
1,4000,4600
3,4250,5240
1,4720,9360
1,8030,4020
2,4020,8650
2,8650,9620
5,9620,6510
1,6510,3920
1,9520,7210
1,7210,4110
1,8740,1400
2,9620,2750
2,9630,5610
2,4250,6330
1,6330,2630
1,6230,9510
1,4020,7920
1,7920,4050
2,4050,4220
1,9350,4740
1,4740,4710
1,9350,7800
1,7800,9350
2,9360,2720
2,2720,9360
1,7800,4720
3,9360,4710
2,6230,4230
1,9640,6000
1,7750,9600
2,9600,4010
1,4010,9600
1,9360,4610
1,9130,6020
1,8300,6520
1,6520,7750
2,5620,2720
1,9230,160
1,160,9230
1,9610,6500
1,6500,4220
2,7010,9620
1,9350,4700
1,3600,9350
2,9620,620
1,620,7700
1,9230,910
1,910,4110
1,9520,6940
2,9510,9130
1,9630,4600
1,6230,5120
1,5100,6520
1,4640,9620
1,710,5000
4,9600,8740
3,9620,3130
1,4940,8000
1,8000,5850
1,5850,4130
1,4130,6260
1,9120,4760
1,5620,730
2,9620,6040
1,6040,6260
1,9410,7200
1,9620,1540
1,9360,430
1,9130,9630
1,9630,4610
1,4610,9630
4,9620,4510
1,7810,4720
1,9130,7610
1,7610,4720
1,8220,8950
1,8950,7150
1,7150,6260
3,6260,9610
4,9640,6230
1,6230,9600
1,7810,8960
2,9620,9840
1,9840,5240
1,430,8740
4,9130,6050
1,6050,9130
2,9610,7810
1,9610,7620
1,7620,7750
1,9740,4210
1,4210,4760
1,4760,4210
1,9600,6040
1,8140,9620
1,8220,6230
1,4230,9630
1,9640,3650
1,9130,3630
1,3630,5620
1,5620,3630
3,9130,9990
1,9990,5000
3,9000,6200
1,9620,2630
1,2630,9620
1,910,4760
1,5310,8830
1,8830,2600
1,8830,5120
1,7420,6350
1,9350,6260
1,2630,310
2,9620,4800
5,9620,2340
1,2340,5620
1,9610,4550
1,4550,2630
1,4030,230
1,9620,6400
2,6400,9620
6,9620,6440
1,6440,7340
1,7340,8940
1,8940,9620
2,4250,9130
1,4940,5560
1,5560,9000
1,9000,4940
2,6230,4760
1,5620,1110
1,9620,4710
1,4710,6260
1,8540,6250
1,8960,8300
1,8300,8740
1,8740,4230
1,6260,6720
1,6720,6260
2,9620,700
1,700,4760
1,9410,4760
2,9130,4840
2,9000,5610
5,9620,4950
1,4950,9620
5,9130,4130
1,4130,4040
1,7750,9610
1,9620,8360
5,9600,7750
1,7750,5350
1,5350,4850
1,9520,9130
1,9130,9300
1,9350,4530
1,4530,5300
2,9620,7900
1,4020,8620
1,8620,5620
2,9620,7330
1,7330,4720
1,4720,7340
1,4050,4840
5,9620,5410
1,5410,6260
1,7810,8740
1,9730,5700
1,5240,8740
4,9130,6440
2,9610,2630
1,2630,6230
1,9640,3800
1,9610,4960
1,9620,4210
2,4210,9620
5,9620,4850
1,9000,4040
1,4020,4950
2,2750,4760
1,9600,6220
1,6220,8710
1,8710,6220
1,4760,5530
1,5530,5030
3,9620,5930
1,5930,9640
3,9600,4760
2,9720,6260
1,9610,3540
1,9630,2540
1,4600,5110
1,9360,8960
1,8960,5700
1,9650,7700
3,9130,4960
1,4960,9360
4,9640,4050
5,9360,9620
8,9600,5610
2,430,9610
1,9130,940
1,940,4700
1,5240,7810
1,7810,3920
4,8960,9620
1,5860,4230
1,4230,7320
1,7320,2340
1,4220,8800
2,8800,8740
1,8740,8320
2,8960,6520
2,6520,7310
1,7200,6240
1,7720,8650
1,9130,7310
1,7310,3800
1,9140,4150
1,9750,6230
1,6260,2310
1,2310,6420
1,6420,2310
1,2310,4620
2,9130,6520
1,6520,9130
2,6230,4850
1,4850,6260
2,6260,9720
1,9720,6230
3,7750,5620
1,9640,8140
1,8140,4600
1,9130,9720
2,9620,8720
1,8720,7700
2,9600,5000
2,5000,9600
1,6260,6050
4,6050,6260
1,7900,4700
1,4700,6840
7,9620,8810
1,8810,4940
1,5100,2750
1,2750,4110
1,800,4920
1,4940,4140
1,4140,4150
1,9130,7120
1,9620,2540
5,9620,8950
3,8950,9620
5,9130,9120
1,9610,4430
1,4430,4050
1,9620,4540
1,4540,9620
1,9640,2630
1,1000,1040
1,1000,2860
1,2860,160
1,160,5620
1,9610,9140
1,5400,940
1,940,4610
1,4610,940
1,9420,7800
1,7800,3920
2,9610,6510
1,9140,7220
1,9360,4500
7,9610,6050
2,6050,9610
5,9620,4040
1,4960,500
1,500,2010
1,2010,500
2,4030,9360
1,5240,5410
1,5410,5260
1,9610,7360
1,9620,4530
1,9130,3800
1,6420,1020
3,9620,3650
4,9130,6330
1,6330,6050
1,4250,9990
1,4950,6400
3,9130,4060
1,3600,4010
2,9140,5400
3,9600,5240
1,9600,2540
2,9350,4030
1,9610,7540
1,9640,8300
2,8300,4720
1,4060,5240
1,9130,8720
1,8720,8960
5,9620,7610
1,9640,3940
1,9610,2200
1,2200,5610
3,9620,7310
2,9610,3920
1,3920,4620
1,3730,2040
3,4250,4040
2,9130,7340
1,7340,6260
1,5610,8100
1,8100,7150
2,9130,5120
1,5120,9620
1,9620,6530
1,9630,4250
2,9140,4610
1,9600,2860
2,8320,4720
1,4720,8320
1,7750,5240
1,9620,5500
1,8720,9620
1,5610,5330
2,4720,8000
1,8000,4720
1,4250,940
4,9130,5000
1,5620,5310
1,9510,3740
1,9610,2440
1,5860,5560
1,4720,5560
1,5560,5540
1,9130,9500
1,9500,7840
1,9620,4900
1,5320,8500
1,8500,5240
1,9990,4610
1,9120,5700
1,4020,2340
1,2340,3950
1,5620,7160
1,9610,7300
1,7300,6260
2,9000,5240
1,7620,4250
1,7810,9130
1,9610,7310
1,7310,5340
1,9620,2920
3,4220,9600
1,9130,5250
1,5250,9130
1,9130,1960
1,1960,5810
1,4130,5260
1,5260,4940
1,4620,5120
1,9150,5700
1,5700,9510
3,9750,4720
1,9140,1430
2,9620,5350
1,5350,4110
1,5350,5860
1,9510,4600
1,4600,9510
1,5000,4220
1,9620,3730
2,9000,4760
2,9600,8310
6,9610,4050
1,4050,5410
1,9620,6360
1,6360,220
1,8030,4700
1,5410,5140
1,5140,5400
1,5620,8100
1,8100,3920
2,9600,9360
1,9610,2800
3,9140,5520
1,9650,4740
1,4740,4060
2,9720,9130
2,9720,9610
1,9610,2300
1,9610,4740
1,4740,20
1,4220,2300
1,7750,8220
2,9120,3600
2,9130,6200
1,9030,8720
1,8720,2200
1,2200,1010
1,5310,5560
1,5560,5310
1,5310,5620
3,9520,6260
1,5620,6710
1,6710,5610
